Platform,Account,Post ID,Post URL,Caption,Published At,Media Type,Likes,Comments,Media URL,Thumbnail URL
instagram,jamals.falafel,3821634064541740319_64610826386,https://www.instagram.com/p/DUJK-8Oiu0f/,"Vil du hjelpe det palestinske fotballaget tilbake til Norway Cup i 2026? Det kan du gjøre i dag ⚽🇵🇸

Her om dagen ringte Ahmad – daglig leder for laget – og fortalte at gutta drømmer om å komme tilbake til Norway Cup i 2026. Da visste jeg at jeg måtte dele dette med dere, mine kjære falafelvenner.

I fjor fikk vi gleden av å møte dem – og spandere litt mat etter kampene. I år vil vi gjøre enda mer. 

La oss få dem til Norge sammen.
La oss støtte drømmen deres om å spille fotball, leve som barn og skape minner for livet. 

Hver eneste krone teller – og gjør en stor forskjell ❤️

Lenke i kommentarfeltet.",2026-01-30T17:31:43.000Z,carousel,1208,30,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/624067714_17935945839154387_5582585259540388993_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzgyMTYyOTAxMDA4NjYxMDA4Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwNjh4MTQyNC5zZHIuQzMifQ%3D%3D&_nc_ohc=8cUKlF-acdsQ7kNvwFGUb1a&_nc_oc=AdrHjsukRwEH0aRh-KKzATGCjhJk_uFEVFY8ASX5RC6NwooOR13qgaW1ewLe9vN0CTY&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=Mz4eFNg0AQC3A5LZ-iTU2Q&_nc_ss=7a32e&oh=00_Af1vlM31Jbx6qmCcH7e4oERenumjoc6QNrkKkIC2sNFO2Q&oe=69E2B567,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/624067714_17935945839154387_5582585259540388993_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzgyMTYyOTAxMDA4NjYxMDA4Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwNjh4MTQyNC5zZHIuQzMifQ%3D%3D&_nc_ohc=8cUKlF-acdsQ7kNvwFGUb1a&_nc_oc=AdrHjsukRwEH0aRh-KKzATGCjhJk_uFEVFY8ASX5RC6NwooOR13qgaW1ewLe9vN0CTY&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=Mz4eFNg0AQC3A5LZ-iTU2Q&_nc_ss=7a32e&oh=00_Af1vlM31Jbx6qmCcH7e4oERenumjoc6QNrkKkIC2sNFO2Q&oe=69E2B567
instagram,eyadalzaro,3818833833190336484_36116147692,https://www.instagram.com/p/DT_OSNjjafk/,"25.1.2026 💍🤍 Alhmdullah 🤲🏽

@zarri__ 📸

#engagement #islam #quran #life #love",2026-01-26T20:48:09.000Z,carousel,5748,623,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/623291968_18079694099203693_743117517310703028_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&ig_cache_key=MzgxODgzMTE3MzIwNDY0NzkyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkxOS5zZHIuQzMifQ%3D%3D&_nc_ohc=o9EzDs17Dv0Q7kNvwGD6faD&_nc_oc=AdoI8EZtyzFhtaY7bz-1clY4svP5PGvy6UP7aGeiJK_eCA9Y0sFqUwIL2mEhB4zgy5s&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=Mz4eFNg0AQC3A5LZ-iTU2Q&_nc_ss=7a32e&oh=00_Af2odxsQPsjzHnXuIrwACcigu_ZEjpGIw9rmrxbKaqlH1g&oe=69E2B2A6,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/623291968_18079694099203693_743117517310703028_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&ig_cache_key=MzgxODgzMTE3MzIwNDY0NzkyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkxOS5zZHIuQzMifQ%3D%3D&_nc_ohc=o9EzDs17Dv0Q7kNvwGD6faD&_nc_oc=AdoI8EZtyzFhtaY7bz-1clY4svP5PGvy6UP7aGeiJK_eCA9Y0sFqUwIL2mEhB4zgy5s&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=Mz4eFNg0AQC3A5LZ-iTU2Q&_nc_ss=7a32e&oh=00_Af2odxsQPsjzHnXuIrwACcigu_ZEjpGIw9rmrxbKaqlH1g&oe=69E2B2A6
instagram,alta.dar,3813023987601155076_200951966,https://www.instagram.com/p/DTqlR1NAqQE/,"Oslo, Norway 18.01.26

The ceasefire is a Joke. Palestians are still being humilated, killed and occupied. 

We need to be louder and we need to do it now. The conditions have never been worse and the focus has never been this divided. 

They are trying to force our attention elsewhere but it all started in Palestine and it will end with Palestine.

Stay loud and stay safe 🤍

Photos by @alta.dar 

The revolution is shadowbanned. Follow all accounts in the collab to get updates:
@alta.dar 
@waqartahirdar 
@aksjonsgruppa.for.palestina 
@eyadalzaro",2026-01-18T20:25:02.000Z,carousel,1893,78,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/619253896_18556290874055967_2640926777965432781_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=MzgxMzAyMzk0ODk4MDAxNzIxNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkyMC5zZHIuQzMifQ%3D%3D&_nc_ohc=SaIjVSf1ds4Q7kNvwHTyLOA&_nc_oc=AdqTouMTfRAPWSjBB9P4xsSJ2HWcxPNbP2sH6uQv57vx0zXEbvNgIizxy52JjOCyBTI&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af2NOXRiH8-Ljlvs52cCih1tZn-SKcAJ3rD2ZYD0AYljfw&oe=69E29A2B,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/619253896_18556290874055967_2640926777965432781_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=MzgxMzAyMzk0ODk4MDAxNzIxNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkyMC5zZHIuQzMifQ%3D%3D&_nc_ohc=SaIjVSf1ds4Q7kNvwHTyLOA&_nc_oc=AdqTouMTfRAPWSjBB9P4xsSJ2HWcxPNbP2sH6uQv57vx0zXEbvNgIizxy52JjOCyBTI&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af2NOXRiH8-Ljlvs52cCih1tZn-SKcAJ3rD2ZYD0AYljfw&oe=69E29A2B
instagram,eyadalzaro,3802111286864352626_36116147692,https://www.instagram.com/p/DTD0BIqDZVy/,"When the presidents of Venezuela and Colombia stand with Palestine,
they are not attacked for being “wrong” they are attacked for breaking the rule:
Don’t serve the empire.
Don’t speak.
Don’t resist.

America does not punish mistakes it punishes freedom. 

عندما يقف رئيس فنزويلا ورئيس كولومبيا مع فلسطين،
فهم لا يُهاجَمون لأنهم “مخالفون”…
بل لأنهم كسروا القاعدة:

لا تخدم الإمبراطورية.
لا تصمت.
لا تخضع.

وأمريكا لا تعاقب من يخطئ 
أمريكا تعاقب من يجرؤ أن يكون حرّاً.",2026-01-03T19:03:27.000Z,image,36582,405,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/610639998_18077606342203693_6176255446170122106_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=MzgwMjExMTI4Njg2NDM1MjYyNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4OTYwLnNkci5DMyJ9&_nc_ohc=6ZpknAVAkF4Q7kNvwHQUeye&_nc_oc=AdqiH8ItuKijtn1N7ibvlrJmrWO7FhHfNcwkSN_Ii3SvH5PQaoX6Ez8qbI2C5hRHouQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af1y8zJEDhMAFCpf9TSX8mZQPeKPVr3KNryBFkpvdMi8HA&oe=69E2BF70,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/610639998_18077606342203693_6176255446170122106_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=MzgwMjExMTI4Njg2NDM1MjYyNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4OTYwLnNkci5DMyJ9&_nc_ohc=6ZpknAVAkF4Q7kNvwHQUeye&_nc_oc=AdqiH8ItuKijtn1N7ibvlrJmrWO7FhHfNcwkSN_Ii3SvH5PQaoX6Ez8qbI2C5hRHouQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af1y8zJEDhMAFCpf9TSX8mZQPeKPVr3KNryBFkpvdMi8HA&oe=69E2BF70
instagram,eyadalzaro,3800537948362726442_36116147692,https://www.instagram.com/p/DS-OSC_jVwq/,"Türkiye 🇹🇷🇵🇸
Thousands of people gathered in Istanbul early in the morning to show solidarity with Palestine. After performing dawn prayers at major mosques, large crowds marched together and filled the Galata Bridge. The historic Galata Tower was covered with a giant Palestinian keffiyeh as a symbol of support.
The demonstration, organized by civil society groups, aimed to call for an end to the violence in Palestine and drew participation from more than 400 organizations.
Via @gzt",2026-01-01T14:57:30.000Z,carousel,3494,141,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/609377239_18077401961203693_6423277225824229242_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzgwMDUzNzkzOTAwOTQxNDU4Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=O_mOrs3fXykQ7kNvwG7seHz&_nc_oc=Ado2QMuJc_qRSvMjFeLoXF0T5YpFhHa5VtBo6DZs1ykxTbjmng8fyt4XUO2fTMDJgm8&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af237WV5SLgaMfLmM8DAIlb36As4gEQSjXgr8KI1rAHEgw&oe=69E2BE8B,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/609377239_18077401961203693_6423277225824229242_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzgwMDUzNzkzOTAwOTQxNDU4Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=O_mOrs3fXykQ7kNvwG7seHz&_nc_oc=Ado2QMuJc_qRSvMjFeLoXF0T5YpFhHa5VtBo6DZs1ykxTbjmng8fyt4XUO2fTMDJgm8&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af237WV5SLgaMfLmM8DAIlb36As4gEQSjXgr8KI1rAHEgw&oe=69E2BE8B
instagram,eyadalzaro,3782595680951689992_36116147692,https://www.instagram.com/p/DR-ersUDWMI/,🇸🇾🕊️💚🇵🇸 مبروك علينا,2025-12-07T20:49:25.000Z,carousel,857,23,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/573203680_18075100244203693_2465133114247606958_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzc4MjU5NTY2NjI2MzI0Mjk1OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=puuzOJaGUI0Q7kNvwG6rl56&_nc_oc=Adq20U4jBF05-5lgrDr7bcDfzlmxskNnNI0vX7rNlxiZ4fPJUUgaJo-uRj5N3yOZcn8&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af0qPg5rTX8hQdkaekoN2Fv325VeX0XSaJbfDYi37YghjA&oe=69E2A00D,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/573203680_18075100244203693_2465133114247606958_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzc4MjU5NTY2NjI2MzI0Mjk1OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=puuzOJaGUI0Q7kNvwG6rl56&_nc_oc=Adq20U4jBF05-5lgrDr7bcDfzlmxskNnNI0vX7rNlxiZ4fPJUUgaJo-uRj5N3yOZcn8&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af0qPg5rTX8hQdkaekoN2Fv325VeX0XSaJbfDYi37YghjA&oe=69E2A00D
instagram,eyadalzaro,3782435371515451064_36116147692,https://www.instagram.com/p/DR96O4hDRa4/,"🕊️🇸🇾🇵🇸

#explore",2025-12-07T15:30:55.000Z,image,1248,15,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/590364814_18075075563203693_2580109420305988677_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzc4MjQzNTM3MTUxNTQ1MTA2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTA4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=yy3W4pax0k4Q7kNvwG5wAHC&_nc_oc=Adr_2tou1ZG2Gdcpw0dAr8vIn7uPpgPPoxUk7OELxtJ0vV-WHLzsMJD0OWPOMRgJOSg&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af1ShOj-O9xyowDfftYkdhq04MZcyrF0SUQ-kQ6SewUZcw&oe=69E2C496,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/590364814_18075075563203693_2580109420305988677_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzc4MjQzNTM3MTUxNTQ1MTA2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTA4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=yy3W4pax0k4Q7kNvwG5wAHC&_nc_oc=Adr_2tou1ZG2Gdcpw0dAr8vIn7uPpgPPoxUk7OELxtJ0vV-WHLzsMJD0OWPOMRgJOSg&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af1ShOj-O9xyowDfftYkdhq04MZcyrF0SUQ-kQ6SewUZcw&oe=69E2C496
instagram,eyadalzaro,3777313046046535298_36116147692,https://www.instagram.com/p/DRrtjPLDW6C/,"We speak for the voiceless and defend our shared humanity.
Palestine is not just a cause it’s a conscience.

📸: @eyadalzaro",2025-11-30T13:53:46.000Z,carousel,1405,313,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/588468055_18074438507203693_4994682161581727019_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzc3NzMxMzAzMzAzNTgxNTYwNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTg2My5zZHIuQzMifQ%3D%3D&_nc_ohc=umrbuxqEadsQ7kNvwHbEWC_&_nc_oc=AdpfFJ9AEkTl1VuQmCnau-pIrGFRrABWyJVJoRZK2XM7UTcKn5CaMkuw8qEFJbQ35IM&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af0thUf7BShu2AbyersC8mVm4Zp9FVb44_vGQxD55QizxA&oe=69E2B1DB,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/588468055_18074438507203693_4994682161581727019_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzc3NzMxMzAzMzAzNTgxNTYwNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTg2My5zZHIuQzMifQ%3D%3D&_nc_ohc=umrbuxqEadsQ7kNvwHbEWC_&_nc_oc=AdpfFJ9AEkTl1VuQmCnau-pIrGFRrABWyJVJoRZK2XM7UTcKn5CaMkuw8qEFJbQ35IM&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af0thUf7BShu2AbyersC8mVm4Zp9FVb44_vGQxD55QizxA&oe=69E2B1DB
instagram,alta.dar,3776671621100732816_200951966,https://www.instagram.com/p/DRpbtRpAgGQ/,"FNs internasjonale solidaritetsdag for the Palestinske folket 2025 🤍

Vi møter opp på Youngstorget og skriker fra oss nok en gang. Nok må da snart være nok, vi er så langt forbi det som noen gang skulle ha vært tolerert.

Oljefondet må ut! Nødhjelp må inn!

Takk til alle gode ord og klemmer idag dere, vi sees nok i gatene igjen og igjen 🤍",2025-11-29T16:39:22.000Z,carousel,2309,90,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/586697383_18547108186055967_4492759377665491886_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzc3NjY3MTU4NTQ3NDMyNjUyMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkyMC5zZHIuQzMifQ%3D%3D&_nc_ohc=1Jwp1pTp0PAQ7kNvwHztBye&_nc_oc=AdoN7BTaDTUKqn7vYF9MsWnLbnokwOmozhTu_QqWflz36l8LJxmTfoJ55P6dEW8kSK4&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af13jLN2rNWz3AFC8-qCGVz76SGUMUwzMciiROfDXQig9g&oe=69E2BFAE,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/586697383_18547108186055967_4492759377665491886_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzc3NjY3MTU4NTQ3NDMyNjUyMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkyMC5zZHIuQzMifQ%3D%3D&_nc_ohc=1Jwp1pTp0PAQ7kNvwHztBye&_nc_oc=AdoN7BTaDTUKqn7vYF9MsWnLbnokwOmozhTu_QqWflz36l8LJxmTfoJ55P6dEW8kSK4&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af13jLN2rNWz3AFC8-qCGVz76SGUMUwzMciiROfDXQig9g&oe=69E2BFAE
instagram,eyadalzaro,3769449089466191088_36116147692,https://www.instagram.com/p/DRPxfm4jUzw/,"The hardest moment is realizing that people we grew up admiring can choose to stand in places that don’t reflect our values or our humanity.
A picture is never just a picture it’s a reminder that fame means nothing without principles, and that every one of us must choose who we stand with and what we refuse to stay silent about.

We stand with humanity with the oppressed… with every innocent soul History remembers actions not photos.

أصعب لحظة هي لما تكتشف إن الأشخاص اللي كبرنا ونحن نحترمهم… يختارون الوقوف في أماكن ما بتشبه قيمنا ولا إنسانيتنا.
الصورة مش مجرد لقطة  إنها تذكير إن الشهرة ما بتساوي مبدأ، وإن كل واحد فينا لازم يقرر بنفسه مع مين يقف… وضد شو يسكت.

إحنا مع الإنسان… مع المظلوم… ومع كل روح بريئة.
والتاريخ دايمًا يسجّل المواقف، مو الصور.

Via @landpalestine",2025-11-19T17:29:29.000Z,carousel,4895,497,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/584399274_18073479461203693_4062282192769256504_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzc2OTQ0OTA4MDU4MjY1NjQ3Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=hPcWpZ0PVx8Q7kNvwGV3un9&_nc_oc=AdrvjY5IrAsQ-L1vGv0aSVpQZKHqT41uXOOMqJkxwKMGBQ18nIglQHJnJDwY-S897Bw&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af3tS9q9PIDjVoon4q3TaLVHrt9bp5cgVMDZh8fYqrbI9g&oe=69E28EAB,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/584399274_18073479461203693_4062282192769256504_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzc2OTQ0OTA4MDU4MjY1NjQ3Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=hPcWpZ0PVx8Q7kNvwGV3un9&_nc_oc=AdrvjY5IrAsQ-L1vGv0aSVpQZKHqT41uXOOMqJkxwKMGBQ18nIglQHJnJDwY-S897Bw&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af3tS9q9PIDjVoon4q3TaLVHrt9bp5cgVMDZh8fYqrbI9g&oe=69E28EAB
instagram,eyadalzaro,3765297377926858014_36116147692,https://www.instagram.com/p/DRBBgQNCkUe/,"When I see the kids in Gaza and Sudan smiling, my heart feels lighter… even without saying a word.
I honestly wish this world had more peace, and people could live happy and far away from pain.
We’re not asking for much… just to see their smile, because their smile teaches the world what life really means.

لما أشوف أطفال غزة والسودان يضحكوا… قلبي بيرتاح بدون ما أحس.
أتمنى والله إن الدنيا تكون أهدى، والناس تعيش بسعادة وبعيد عن كل وجع.
ما بنطلب شي كبير… بس نحب نشوف ضحكتهم، لأن ضحكتهم بتعلّم العالم معنى الحياة.

#sudan #gaza",2025-11-14T00:00:47.000Z,carousel,1322,25,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/580597529_18072975329203693_6774066201733389587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzc2NTI5NzM1NDMwNDU1MDU5Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjQzM3gzODEuc2RyLkMzIn0%3D&_nc_ohc=eHYGxqvcuwwQ7kNvwG6YWFL&_nc_oc=Ado4mwo8OtU2zqBlcxKQwDhbCPVWNhjxMVnbopNjMrJH0SSHggPeWfZJusglP9snFGI&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af3IHmuuGCRXhZMOEF_qrvD-lpBVrxSttFgGthNsvPrQxg&oe=69E29D0E,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.82787-15/580597529_18072975329203693_6774066201733389587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzc2NTI5NzM1NDMwNDU1MDU5Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjQzM3gzODEuc2RyLkMzIn0%3D&_nc_ohc=eHYGxqvcuwwQ7kNvwG6YWFL&_nc_oc=Ado4mwo8OtU2zqBlcxKQwDhbCPVWNhjxMVnbopNjMrJH0SSHggPeWfZJusglP9snFGI&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=RHg1IvwyodotPYWjFWCJzg&_nc_ss=7a32e&oh=00_Af3IHmuuGCRXhZMOEF_qrvD-lpBVrxSttFgGthNsvPrQxg&oe=69E29D0E
